delivery_id,delivery_status,order_id,delivery_time,rider_id
835,Returned,835,19:56:30,36
836,Delayed,836,01:53:48,32
837,Delayed,837,04:56:44,27
838,Returned,838,06:40:28,42
839,Returned,839,09:36:00,45
840,Delivered,840,08:21:00,23
841,Delayed,841,22:40:39,4
842,Delivered,842,02:39:42,50
843,Delayed,843,16:44:53,20
844,Returned,844,18:18:50,49
845,Delayed,845,02:14:47,35
846,Delivered,846,19:51:29,25
847,Delayed,847,10:22:46,3
848,Delivered,848,04:23:31,45
849,Delayed,849,11:36:26,44
850,Delayed,850,08:58:36,3
851,Returned,851,23:16:57,10
852,Delayed,852,01:01:31,47
853,Delayed,853,16:43:03,10
854,Delayed,854,18:47:00,13
855,Returned,855,22:16:30,50
856,Returned,856,07:46:08,36
857,Returned,857,14:02:51,48
858,Delivered,858,13:25:56,9
859,Delivered,859,15:43:55,36
860,Delivered,860,22:39:22,31
861,Delayed,861,10:23:28,25
862,Delivered,862,21:14:45,44
863,Returned,863,02:50:57,39
864,Delivered,864,17:36:35,15
865,Delivered,865,11:48:56,31
866,Delayed,866,01:37:08,45
867,Delayed,867,18:07:50,34
868,Delayed,868,08:40:28,44
869,Delivered,869,18:30:14,21
870,Returned,870,15:04:19,35
871,Returned,871,14:42:57,28
872,Returned,872,05:20:10,10
873,Delayed,873,06:04:17,50
874,Returned,874,02:39:21,35
875,Returned,875,05:45:34,27
876,Delivered,876,21:52:29,1
877,Delayed,877,07:05:16,8
878,Delayed,878,14:21:43,48
879,Delayed,879,00:05:53,44
880,Delayed,880,21:32:52,23
881,Delayed,881,20:24:43,25
882,Delayed,882,14:09:38,42
883,Delivered,883,10:33:16,38
884,Delivered,884,07:36:55,33
885,Delayed,885,11:40:06,17
886,Returned,886,15:31:45,48
887,Returned,887,23:00:01,30
888,Returned,888,19:00:33,32
889,Delayed,889,22:56:46,30
890,Delayed,890,06:53:51,28
891,Delivered,891,01:13:52,39
892,Delivered,892,10:04:41,20
893,Delayed,893,04:07:58,25
894,Returned,894,15:13:34,45
895,Delayed,895,17:23:14,18
896,Delayed,896,21:16:26,34
897,Returned,897,22:48:25,4
898,Delivered,898,08:43:27,12
899,Returned,899,12:28:18,14
900,Delivered,900,07:46:13,13
901,Delayed,901,16:02:47,3
902,Delivered,902,03:00:59,49
903,Delivered,903,09:49:50,25
904,Delivered,904,05:39:57,31
905,Delivered,905,13:39:20,20
906,Delayed,906,15:27:36,24
907,Delivered,907,19:27:27,35
908,Returned,908,07:07:43,18
909,Delivered,909,15:05:03,43
910,Delivered,910,16:08:22,32
911,Delayed,911,19:04:25,25
912,Delayed,912,22:36:28,28
913,Returned,913,07:20:07,27
914,Returned,914,16:22:24,39
915,Returned,915,02:45:38,11
916,Delivered,916,19:48:31,41
917,Returned,917,06:03:03,50
918,Delayed,918,07:15:00,30
919,Returned,919,00:11:09,26
920,Delivered,920,15:51:05,10
921,Delivered,921,08:04:58,35
922,Delivered,922,17:08:26,40
923,Delivered,923,10:08:39,45
924,Delayed,924,22:53:44,15
925,Delayed,925,08:22:37,9
926,Delayed,926,16:22:21,19
927,Returned,927,21:37:48,8
928,Returned,928,19:20:15,31
929,Delivered,929,08:25:03,36
930,Returned,930,12:25:35,2
931,Delayed,931,04:21:52,16
932,Delivered,932,14:24:00,35
933,Delayed,933,12:05:53,24
934,Delivered,934,10:14:07,15
935,Delayed,935,21:52:54,21
936,Delayed,936,17:49:57,48
937,Returned,937,06:03:40,25
938,Delivered,938,05:43:29,19
939,Delayed,939,04:46:07,20
940,Delivered,940,16:42:13,27
941,Delayed,941,12:34:41,16
942,Delayed,942,23:19:03,36
943,Delayed,943,20:33:37,19
944,Delivered,944,16:30:41,20
945,Delayed,945,10:53:46,33
946,Returned,946,14:20:46,3
947,Delivered,947,08:02:06,37
948,Delayed,948,15:22:15,19
949,Delivered,949,14:34:32,24
950,Delivered,950,07:13:06,13
951,Returned,951,10:38:30,23
952,Delivered,952,13:23:09,34
953,Delayed,953,11:42:21,6
954,Delayed,954,22:47:29,36
955,Delivered,955,04:51:45,42
956,Returned,956,11:41:35,35
957,Delayed,957,10:36:46,5
958,Delivered,958,04:51:32,40
959,Delayed,959,15:03:55,21
960,Returned,960,07:16:58,38
961,Returned,961,17:48:48,8
962,Returned,962,00:23:14,29
963,Returned,963,14:48:54,5
964,Returned,964,04:37:28,42
965,Returned,965,12:01:51,37
966,Delivered,966,22:31:48,50
967,Delivered,967,00:40:26,50
968,Returned,968,09:15:36,28
969,Delayed,969,08:38:02,21
970,Delivered,970,01:45:33,5
971,Delayed,971,02:44:20,50
972,Delivered,972,01:29:55,49
973,Returned,973,10:40:27,8
974,Delivered,974,15:10:17,33
975,Delivered,975,00:56:01,34
976,Delivered,976,20:45:50,3
977,Delayed,977,02:45:10,35
978,Returned,978,17:17:39,46
979,Delayed,979,20:44:39,44
980,Delayed,980,13:18:34,17
981,Delayed,981,07:52:41,33
982,Delivered,982,01:04:36,41
983,Delayed,983,05:56:37,29
984,Returned,984,11:49:58,3
985,Delayed,985,08:16:34,27
986,Delayed,986,02:46:43,36
987,Returned,987,12:12:18,10
988,Delivered,988,12:54:23,39
989,Delayed,989,16:13:23,23
990,Delivered,990,18:01:44,8
991,Delivered,991,02:35:51,41
992,Delayed,992,09:40:37,26
993,Delivered,993,23:26:49,9
994,Returned,994,17:45:53,30
995,Delayed,995,10:29:53,21
996,Delayed,996,15:23:51,22
997,Returned,997,04:43:25,6
998,Delivered,998,09:49:32,50
999,Delivered,999,15:42:48,16
1000,Delivered,1000,11:04:00,7
1001,Returned,1001,21:51:13,40
1002,Delayed,1002,04:02:27,14
1003,Returned,1003,12:43:12,45
1004,Delivered,1004,05:15:29,35
1005,Delayed,1005,09:42:30,41
1006,Returned,1006,22:20:13,13
1007,Returned,1007,11:18:38,38
1008,Delayed,1008,17:24:04,47
1009,Delivered,1009,20:50:32,39
1010,Delayed,1010,06:31:23,6
1011,Delayed,1011,22:46:42,24
1012,Delayed,1012,13:28:51,12
1013,Delivered,1013,06:35:31,16
1014,Delayed,1014,02:44:53,50
1015,Delivered,1015,04:09:11,38
1016,Delayed,1016,02:04:01,43
1017,Returned,1017,01:57:23,50
1018,Delivered,1018,17:27:10,2
1019,Delivered,1019,12:01:43,21
1020,Delivered,1020,20:04:37,25
1021,Delayed,1021,12:06:56,14
1022,Delivered,1022,15:50:37,12
1023,Delayed,1023,10:49:04,41
1024,Delivered,1024,12:41:24,3
1025,Returned,1025,15:31:11,38
1026,Returned,1026,22:12:33,37
1027,Returned,1027,07:34:43,45
1028,Delivered,1028,10:25:44,22
1029,Delivered,1029,05:30:03,9
1030,Delivered,1030,00:16:37,37
1031,Returned,1031,10:47:09,44
1032,Delayed,1032,14:21:05,27
1033,Delayed,1033,07:06:03,48
1034,Delayed,1034,07:16:22,38
1035,Delivered,1035,01:07:27,34
1036,Delivered,1036,16:13:55,3
1037,Returned,1037,13:05:04,1
1038,Delayed,1038,14:28:36,42
1039,Returned,1039,22:07:14,30
1040,Delivered,1040,06:24:57,44
1041,Delivered,1041,20:54:48,47
1042,Returned,1042,00:23:17,2
1043,Returned,1043,05:24:31,28
1044,Returned,1044,12:03:17,20
1045,Returned,1045,15:50:14,5
1046,Delayed,1046,15:42:41,47
1047,Delayed,1047,17:12:55,27
1048,Returned,1048,13:42:44,25
1049,Delayed,1049,09:17:12,33
1050,Delivered,1050,16:51:25,18
1051,Delivered,1051,15:49:42,42
1052,Returned,1052,11:23:26,50
1053,Returned,1053,10:44:04,40
1054,Delivered,1054,22:27:00,38
1055,Delivered,1055,03:25:28,45
1056,Delayed,1056,14:15:16,33
1057,Returned,1057,16:54:44,22
1058,Delayed,1058,19:18:40,40
1059,Delayed,1059,19:26:17,24
1060,Delayed,1060,10:17:02,35
1061,Delivered,1061,08:37:48,46
1062,Delivered,1062,21:07:58,42
1063,Returned,1063,03:57:07,47
1064,Delayed,1064,17:45:45,8
1065,Delayed,1065,10:29:10,10
1066,Delivered,1066,17:31:27,40
1067,Delivered,1067,22:17:11,6
1068,Returned,1068,05:31:33,33
1069,Delivered,1069,11:23:02,4
1070,Returned,1070,11:38:04,38
1071,Delayed,1071,17:25:25,16
1072,Delayed,1072,05:31:48,13
1073,Delivered,1073,03:11:49,23
1074,Delayed,1074,15:48:39,50
1075,Delayed,1075,02:57:51,9
1076,Returned,1076,10:44:24,20
1077,Delivered,1077,21:19:09,9
1078,Delayed,1078,23:20:38,24
1079,Delayed,1079,13:35:33,39
1080,Delayed,1080,14:26:57,42
1081,Delivered,1081,16:52:10,11
1082,Delivered,1082,03:39:22,43
1083,Delivered,1083,10:04:41,27
1084,Delayed,1084,12:35:00,30
1085,Delayed,1085,08:37:24,20
1086,Delayed,1086,09:41:38,30
1087,Delivered,1087,02:51:02,12
1088,Delivered,1088,06:09:52,3
1089,Delayed,1089,12:08:34,28
1090,Delayed,1090,03:11:03,6
1091,Returned,1091,12:08:12,3
1092,Delivered,1092,03:50:39,49
1093,Returned,1093,14:28:02,17
1094,Delayed,1094,02:03:32,5
1095,Returned,1095,00:23:07,22
1096,Returned,1096,06:59:56,24
1097,Delivered,1097,18:10:02,32
1098,Delivered,1098,03:14:51,32
1099,Returned,1099,07:27:22,19
1100,Returned,1100,08:20:44,16
1101,Delivered,1101,10:39:40,26
1102,Returned,1102,16:21:46,4
1103,Delayed,1103,05:41:10,30
1104,Delivered,1104,09:22:13,9
1105,Returned,1105,05:35:05,30
1106,Delivered,1106,04:24:25,20
1107,Delayed,1107,14:55:55,26
1108,Delivered,1108,06:26:42,27
1109,Delayed,1109,05:57:37,17
1110,Returned,1110,00:37:55,42
1111,Delivered,1111,02:24:51,50
1112,Returned,1112,12:47:28,4
1113,Returned,1113,20:52:22,38
1114,Delivered,1114,03:10:29,8
1115,Delayed,1115,21:33:13,25
1116,Delivered,1116,04:49:47,15
1117,Delivered,1117,20:37:32,15
1118,Returned,1118,20:42:47,37
1119,Delivered,1119,14:20:24,9
1120,Delayed,1120,17:06:32,39
1121,Returned,1121,03:52:31,13
1122,Returned,1122,07:53:49,50
1123,Returned,1123,00:38:00,5
1124,Delivered,1124,10:19:32,3
1125,Delayed,1125,19:06:22,4
1126,Delayed,1126,20:32:59,39
1127,Delivered,1127,03:42:42,22
1128,Returned,1128,08:15:35,2
1129,Returned,1129,08:29:25,35
1130,Delivered,1130,06:56:28,27
1131,Returned,1131,06:22:19,50
1132,Returned,1132,14:28:34,22
1133,Returned,1133,05:46:59,33
1134,Delayed,1134,04:02:46,5
1135,Delayed,1135,05:47:59,21
1136,Delivered,1136,09:54:48,30
1137,Returned,1137,15:26:59,41
1138,Delayed,1138,03:50:58,50
1139,Returned,1139,09:19:21,24
1140,Delayed,1140,19:02:20,28
1141,Delayed,1141,13:11:11,18
1142,Delayed,1142,19:51:14,24
1143,Returned,1143,09:00:43,33
1144,Delivered,1144,17:02:50,12
1145,Delayed,1145,03:13:39,10
1146,Delayed,1146,07:37:32,17
1147,Delivered,1147,12:21:19,41
1148,Delayed,1148,17:56:23,50
1149,Returned,1149,04:20:08,35
1150,Returned,1150,18:21:43,45
1151,Returned,1151,17:23:02,15
1152,Delivered,1152,07:52:16,37
1153,Returned,1153,16:49:41,47
1154,Returned,1154,14:06:18,11
1155,Delivered,1155,08:32:01,25
1156,Delayed,1156,09:38:30,48
1157,Delayed,1157,17:47:46,1
1158,Delayed,1158,05:33:09,16
1159,Delayed,1159,14:05:26,12
1160,Delivered,1160,15:35:59,35
1161,Delayed,1161,13:06:40,24
1162,Delivered,1162,14:11:11,10
1163,Delivered,1163,21:39:12,32
1164,Delayed,1164,16:57:51,30
1165,Delayed,1165,05:14:36,11
1166,Delivered,1166,12:38:26,3
1167,Delayed,1167,01:00:28,32
1168,Delayed,1168,19:42:20,25
1169,Delivered,1169,04:00:06,43
1170,Delayed,1170,19:53:55,20
1171,Delivered,1171,10:55:13,25
1172,Delivered,1172,21:09:27,24
1173,Delayed,1173,23:46:44,46
1174,Delayed,1174,07:44:40,48
1175,Delayed,1175,13:03:46,39
1176,Delayed,1176,18:13:51,28
1177,Delayed,1177,02:35:32,3
1178,Delayed,1178,09:51:09,38
1179,Delivered,1179,01:02:35,8
1180,Delayed,1180,09:13:05,18
1181,Delivered,1181,17:08:28,48
1182,Delayed,1182,22:55:20,40
1183,Returned,1183,19:11:58,46
1184,Delayed,1184,04:11:27,48
1185,Returned,1185,23:33:07,12
1186,Delivered,1186,21:35:18,7
1187,Delayed,1187,03:02:55,18
1188,Delayed,1188,14:13:11,35
1189,Returned,1189,18:40:44,16
1190,Delivered,1190,15:17:01,42
1191,Delayed,1191,10:01:12,14
1192,Delayed,1192,12:38:10,4
1193,Delayed,1193,14:33:36,11
1194,Delivered,1194,13:46:50,48
1195,Delayed,1195,08:19:28,31
1196,Delayed,1196,03:25:43,39
1197,Delivered,1197,14:52:58,9
1198,Returned,1198,16:22:29,45
1199,Delayed,1199,00:09:46,4
1200,Returned,1200,18:25:29,11
1201,Delayed,1201,07:10:56,2
1202,Delayed,1202,04:33:45,38
1203,Delayed,1203,04:23:11,3
1204,Returned,1204,09:11:53,34
1205,Delivered,1205,01:10:43,25
1206,Delayed,1206,16:50:51,24
1207,Delayed,1207,23:31:21,40
1208,Delayed,1208,16:19:38,23
1209,Returned,1209,12:27:54,45
1210,Delayed,1210,22:45:25,42
1211,Delayed,1211,05:14:11,17
1212,Returned,1212,21:44:37,19
1213,Delivered,1213,20:53:33,19
1214,Delayed,1214,15:07:35,10
1215,Delayed,1215,02:17:13,5
1216,Delivered,1216,13:54:51,36
1217,Delivered,1217,03:10:11,32
1218,Delivered,1218,12:55:37,22
1219,Returned,1219,11:24:07,10
1220,Returned,1220,23:46:48,19
1221,Delayed,1221,08:26:39,6
1222,Delayed,1222,21:44:07,31
1223,Returned,1223,01:47:05,7
1224,Returned,1224,21:13:19,8
1225,Delayed,1225,10:48:30,49
1226,Delivered,1226,13:18:49,13
1227,Delivered,1227,07:19:31,22
1228,Delayed,1228,13:00:31,7
1229,Returned,1229,23:12:05,20
1230,Delivered,1230,03:09:15,40
1231,Returned,1231,09:02:00,40
1232,Delivered,1232,16:09:17,24
1233,Delayed,1233,21:38:11,4
1234,Delivered,1234,09:56:20,21
1235,Delivered,1235,13:11:20,10
1236,Delayed,1236,17:14:45,23
1237,Delayed,1237,12:40:29,7
1238,Returned,1238,11:56:10,48
1239,Returned,1239,13:52:02,19
1240,Delayed,1240,03:12:15,41
1241,Returned,1241,07:23:41,28
1242,Delayed,1242,22:52:30,15
1243,Delayed,1243,04:31:17,38
1244,Delivered,1244,06:00:51,45
1245,Delayed,1245,09:36:32,2
1246,Delayed,1246,03:02:43,15
1247,Returned,1247,19:27:17,44
1248,Delayed,1248,15:02:33,8
1249,Returned,1249,00:06:40,41
1250,Delayed,1250,19:43:36,37
1251,Delayed,1251,12:12:54,13
1252,Delayed,1252,05:40:23,43
1253,Delayed,1253,23:51:23,1
1254,Delayed,1254,11:05:28,18
1255,Delayed,1255,18:35:34,2
1256,Delivered,1256,02:56:12,22
1257,Returned,1257,13:10:14,36
1258,Delivered,1258,12:19:41,2
1259,Delivered,1259,15:53:20,48
1260,Delayed,1260,04:59:38,10
1261,Returned,1261,00:07:32,50
1262,Delivered,1262,10:27:55,2
1263,Delayed,1263,15:06:45,41
1264,Delayed,1264,08:10:17,48
1265,Returned,1265,14:35:24,4
1266,Delayed,1266,23:07:03,19
1267,Returned,1267,15:18:23,21
1268,Delivered,1268,22:16:17,12
1269,Returned,1269,23:02:48,31
1270,Returned,1270,02:49:42,2
1271,Delayed,1271,08:26:55,30
1272,Delayed,1272,19:13:05,20
1273,Delivered,1273,11:13:06,47
1274,Returned,1274,15:02:31,6
1275,Returned,1275,03:13:14,48
1276,Delayed,1276,19:28:25,3
1277,Delayed,1277,21:19:59,36
1278,Returned,1278,09:28:11,41
1279,Delayed,1279,11:12:22,32
1280,Returned,1280,21:18:39,27
1281,Returned,1281,20:57:39,15
1282,Delayed,1282,14:41:05,49
1283,Delayed,1283,10:18:56,19
1284,Returned,1284,17:52:55,34
1285,Returned,1285,14:38:07,42
1286,Delayed,1286,17:21:16,10
1287,Delayed,1287,23:39:09,9
1288,Delivered,1288,06:20:06,23
1289,Delayed,1289,06:11:06,11
1290,Delayed,1290,16:24:58,50
1291,Returned,1291,11:12:44,5
1292,Delayed,1292,13:11:35,14
1293,Returned,1293,23:51:06,19
1294,Delivered,1294,06:46:17,50
1295,Delivered,1295,10:47:58,26
1296,Delayed,1296,21:49:30,4
1297,Delayed,1297,12:41:53,14
1298,Delayed,1298,00:58:04,25
1299,Delivered,1299,05:18:15,44
1300,Delivered,1300,19:53:51,49
1301,Returned,1301,09:50:03,27
1302,Returned,1302,19:11:24,21
1303,Delivered,1303,14:15:37,33
1304,Delayed,1304,10:20:32,37
1305,Delayed,1305,14:14:02,44
1306,Returned,1306,05:19:20,34
1307,Returned,1307,19:29:29,16
1308,Delayed,1308,18:05:55,30
1309,Delayed,1309,04:19:43,45
1310,Delayed,1310,22:42:42,19
1311,Delayed,1311,06:38:07,6
1312,Delayed,1312,01:01:46,8
1313,Delayed,1313,20:53:33,2
1314,Delayed,1314,15:04:49,28
1315,Delivered,1315,23:01:54,49
1316,Delivered,1316,16:50:43,38
1317,Returned,1317,07:56:47,45
1318,Returned,1318,02:55:09,15
1319,Delivered,1319,05:24:49,7
1320,Returned,1320,06:29:05,24
1321,Delayed,1321,14:29:15,30
1322,Delayed,1322,13:26:46,44
1323,Delivered,1323,14:21:10,42
1324,Delayed,1324,17:21:17,35
1325,Returned,1325,20:08:39,27
1326,Delivered,1326,01:23:51,14
1327,Delayed,1327,21:09:21,13
1328,Returned,1328,07:43:22,42
1329,Delivered,1329,06:12:59,29
1330,Delivered,1330,16:33:51,28
1331,Returned,1331,13:52:32,23
1332,Returned,1332,08:37:04,28
1333,Delivered,1333,10:34:18,45
1334,Returned,1334,11:06:11,5
1335,Delivered,1335,07:53:58,4
1336,Delivered,1336,19:05:55,42
1337,Delivered,1337,19:33:53,18
1338,Delivered,1338,13:36:45,40
1339,Delayed,1339,10:44:32,33
1340,Delayed,1340,18:17:44,1
1341,Delivered,1341,11:46:29,50
1342,Delayed,1342,02:39:12,47
1343,Delayed,1343,03:10:50,29
1344,Delivered,1344,16:51:39,20
1345,Returned,1345,06:13:32,17
1346,Returned,1346,19:00:51,20
1347,Returned,1347,13:23:23,34
1348,Delivered,1348,19:56:10,34
1349,Delivered,1349,16:01:17,45
1350,Returned,1350,03:51:48,30
1351,Delivered,1351,07:52:26,2
1352,Delayed,1352,08:04:17,5
1353,Delayed,1353,11:41:44,41
1354,Delayed,1354,07:19:11,49
1355,Delayed,1355,11:23:47,9
1356,Delivered,1356,02:11:51,43
1357,Delivered,1357,01:16:43,1
1358,Delivered,1358,18:13:13,2
1359,Delivered,1359,04:12:27,33
1360,Delayed,1360,14:18:47,47
1361,Delayed,1361,22:08:00,13
1362,Delayed,1362,10:49:03,42
1363,Delayed,1363,02:50:25,29
1364,Delayed,1364,20:36:17,45
1365,Delayed,1365,11:15:40,48
1366,Delayed,1366,21:13:19,30
1367,Delayed,1367,06:59:50,32
1368,Delivered,1368,13:31:52,12
1369,Delayed,1369,06:43:37,10
1370,Delayed,1370,09:44:40,19
1371,Returned,1371,17:21:30,19
1372,Delayed,1372,07:51:40,22
1373,Delayed,1373,16:09:23,30
1374,Delivered,1374,11:08:40,19
1375,Delayed,1375,05:46:15,7
1376,Delayed,1376,11:23:47,39
1377,Delayed,1377,12:54:01,22
1378,Delayed,1378,06:24:55,49
1379,Returned,1379,21:49:13,36
1380,Returned,1380,00:22:04,5
1381,Delayed,1381,21:56:10,25
1382,Returned,1382,09:57:04,46
1383,Returned,1383,00:43:17,46
1384,Delayed,1384,17:37:40,33
1385,Delayed,1385,15:39:26,12
1386,Delayed,1386,23:27:50,15
1387,Delayed,1387,03:50:29,34
1388,Delayed,1388,21:01:06,50
1389,Delivered,1389,04:04:49,22
1390,Delayed,1390,22:02:07,28
1391,Delivered,1391,07:54:07,31
1392,Delayed,1392,20:27:05,28
1393,Delivered,1393,20:31:49,31
1394,Delivered,1394,01:38:23,1
1395,Delayed,1395,00:10:40,16
1396,Returned,1396,00:13:30,47
1397,Returned,1397,09:34:20,15
1398,Delayed,1398,23:08:47,27
1399,Delivered,1399,00:50:27,18
1400,Delayed,1400,21:51:53,23
1401,Delivered,1401,00:50:20,11
1402,Delayed,1402,02:16:31,30
1403,Delayed,1403,23:49:55,25
1404,Delayed,1404,04:02:46,44
1405,Delivered,1405,01:03:03,3
1406,Delayed,1406,20:45:49,49
1407,Delayed,1407,12:28:02,14
1408,Returned,1408,23:52:20,37
1409,Returned,1409,00:34:26,47
1410,Delayed,1410,08:10:26,22
1411,Delayed,1411,15:07:36,25
1412,Delivered,1412,02:01:00,30
1413,Delivered,1413,05:14:08,7
1414,Returned,1414,11:29:02,48
1415,Returned,1415,00:17:55,4
1416,Delivered,1416,16:00:39,37
1417,Delivered,1417,13:01:50,10
1418,Returned,1418,20:54:55,7
1419,Delayed,1419,21:59:17,37
1420,Delivered,1420,16:20:27,41
1421,Delayed,1421,16:15:31,12
1422,Delivered,1422,10:26:21,5
1423,Returned,1423,17:07:40,35
1424,Returned,1424,05:47:30,43
1425,Delivered,1425,11:13:41,35
1426,Returned,1426,10:16:04,20
1427,Delayed,1427,10:54:41,46
1428,Returned,1428,12:01:09,2
1429,Delayed,1429,12:04:55,29
1430,Delayed,1430,00:55:05,25
1431,Delayed,1431,18:39:21,25
1432,Delivered,1432,09:55:22,40
1433,Delayed,1433,08:53:46,13
1434,Delayed,1434,12:25:37,2
1435,Delivered,1435,23:03:11,11
1436,Delivered,1436,03:13:42,45
1437,Delayed,1437,08:42:12,18
1438,Returned,1438,17:58:06,14
1439,Returned,1439,23:17:27,5
1440,Delivered,1440,06:50:22,49
1441,Delivered,1441,23:13:19,11
1442,Delivered,1442,18:56:21,6
1443,Delayed,1443,03:19:40,22
1444,Delayed,1444,01:32:58,18
1445,Delayed,1445,20:47:57,22
1446,Delivered,1446,10:07:52,7
1447,Returned,1447,07:16:37,44
1448,Delayed,1448,22:40:04,15
1449,Delayed,1449,04:27:44,12
1450,Delayed,1450,07:41:03,30
1451,Returned,1451,20:46:52,33
1452,Returned,1452,07:46:22,33
1453,Delivered,1453,13:48:13,17
1454,Delayed,1454,17:55:08,5
1455,Delayed,1455,12:21:42,37
1456,Returned,1456,02:43:17,23
1457,Returned,1457,23:42:24,36
1458,Delivered,1458,03:18:15,14
1459,Delivered,1459,02:53:18,29
1460,Delayed,1460,01:23:15,39
1461,Delivered,1461,01:04:41,45
1462,Delayed,1462,14:45:37,20
1463,Delayed,1463,14:03:01,35
1464,Delayed,1464,20:45:54,12
1465,Delivered,1465,16:18:12,39
1466,Delivered,1466,09:08:26,10
1467,Returned,1467,15:43:44,23
1468,Delivered,1468,00:42:22,36
1469,Delayed,1469,23:02:17,4
1470,Delayed,1470,15:52:54,21
1471,Delayed,1471,10:24:59,30
1472,Delayed,1472,23:03:04,37
1473,Delivered,1473,07:01:23,1
1474,Delivered,1474,05:51:55,44
1475,Delivered,1475,16:30:20,24
1476,Returned,1476,11:03:43,7
1477,Returned,1477,16:20:50,19
1478,Delivered,1478,22:08:09,32
1479,Delayed,1479,10:58:25,25
1480,Returned,1480,15:48:06,45
1481,Delivered,1481,19:45:58,36
1482,Delayed,1482,06:28:06,27
1483,Returned,1483,18:13:30,34
1484,Delivered,1484,18:26:04,46
1485,Delayed,1485,22:06:16,17
1486,Delayed,1486,12:41:30,19
1487,Returned,1487,23:59:52,49
