order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
383,264,10,Chicken Pulao,2023-11-04,13:27:24,Pending,1169.47
384,358,1,Fish Tikka,2022-04-30,00:19:40,Cancelled,1064.54
385,241,10,Stuffed Paratha,2021-09-23,03:10:41,Pending,1348.35
386,189,14,Paneer Masala,2024-12-02,08:08:59,Delivered,1234.96
387,104,28,Masala Paneer,2023-06-08,09:48:24,Pending,1221.2
388,289,27,Bhindi Masala,2021-06-27,06:24:44,Cancelled,221.16
389,403,9,Tandoori Fish,2025-09-13,20:19:16,Delivered,650.26
390,380,27,Gobi Manchurian,2024-01-22,11:51:45,Cancelled,672.2
391,194,15,Veg Fried Rice,2022-07-27,14:51:49,Cancelled,526.55
392,240,2,Lassi,2023-01-22,12:28:12,Pending,1215.21
393,361,25,Chicken 65,2023-12-28,01:17:42,Pending,116.61
394,295,11,Mutton Biryani,2024-08-11,15:15:11,Delivered,652.42
395,103,23,Chole Bhature,2025-05-05,17:06:44,Cancelled,234.52
396,373,30,Chicken Tandoori,2023-05-16,18:27:28,Cancelled,546.04
397,201,21,Biryani Rice,2024-07-30,19:01:33,Cancelled,698.91
398,199,16,Pesarattu,2024-08-18,16:41:23,Cancelled,1092.43
399,393,20,Veg Sandwich,2021-04-17,03:45:22,Delivered,1444.56
400,407,7,Pav Bhaji,2023-08-23,14:48:45,Pending,1072.77
401,468,26,Chicken Salad,2024-12-09,18:39:46,Delivered,538.31
402,202,30,Veg Pulao,2023-04-05,10:09:50,Cancelled,1439.09
403,173,9,Stuffed Paratha,2022-05-15,19:32:03,Delivered,504.56
404,409,18,Rajma Chawal,2022-03-18,06:50:09,Delivered,947.71
405,420,9,Kofta Curry,2023-12-05,01:51:22,Pending,110.8
406,417,26,Chicken Saagwala,2021-09-10,00:38:22,Delivered,1100.08
407,18,22,Corn Bhel,2025-04-21,18:36:26,Delivered,1202.16
408,309,29,Gajar Halwa,2023-11-11,02:13:37,Delivered,1391.86
409,263,29,Paneer Tikka,2025-01-05,00:25:25,Pending,1414.88
410,361,6,Vegetable Curry,2021-04-11,08:16:53,Pending,410.8
411,27,5,Palak Kofta,2020-09-05,11:20:11,Pending,848.11
412,341,4,Palak Kofta,2022-06-07,13:51:43,Cancelled,602.8
413,180,9,Nihari,2024-04-15,13:35:26,Cancelled,95.95
414,84,5,Idli,2022-04-25,17:08:19,Pending,544.98
415,464,6,Kachori,2025-09-04,04:08:09,Delivered,1178.21
416,360,7,Tandoori Roti,2020-08-26,05:12:53,Pending,616.08
417,153,16,Pani Puri,2024-05-06,08:17:49,Pending,815.18
418,56,14,Kadai Chicken,2023-11-12,20:58:46,Cancelled,566.13
419,307,23,Malai Kofta,2023-10-18,06:03:19,Pending,1427.51
420,277,22,Upma,2025-01-29,22:03:26,Cancelled,1220.07
421,430,20,Stuffed Paratha,2023-01-20,06:01:21,Cancelled,1447.53
422,42,19,Masala Dosa,2024-09-12,04:44:26,Delivered,727.98
423,474,9,Paneer Bhurji,2023-07-02,03:00:02,Delivered,1238.81
424,39,5,Kachori,2025-10-19,05:15:11,Delivered,498.08
425,163,26,Masala Omelette,2025-08-02,00:47:02,Delivered,1344.23
426,326,4,Naan,2025-11-15,10:17:20,Delivered,296.74
427,455,20,Pani Puri,2024-08-16,19:40:44,Pending,315.55
428,458,12,Chapati,2023-02-22,12:55:31,Pending,1047.4
429,62,19,Chicken Pulao,2025-01-15,17:08:34,Cancelled,1471.26
430,455,22,Tandoori Chicken,2023-02-11,13:37:06,Delivered,1139.63
431,357,25,Vada Pav,2021-03-13,19:29:47,Delivered,1359.1
432,251,29,Gajar Halwa,2022-06-25,14:42:43,Delivered,704.52
433,446,8,Momos,2024-06-07,08:42:49,Delivered,979.79
434,222,8,Paneer Bhurji,2024-06-21,02:43:35,Pending,959.66
435,299,14,Chicken Kebabs,2025-03-28,02:03:41,Cancelled,187.03
436,349,3,Rava Idli,2021-12-21,13:58:43,Cancelled,134.96
437,74,8,Chicken Saagwala,2025-11-27,07:43:20,Delivered,1395.22
438,204,1,Mutton Biryani,2023-02-03,19:44:34,Cancelled,1203.73
439,498,6,Chicken Korma,2021-11-04,13:15:40,Delivered,570.89
440,438,27,Gajar Halwa,2021-10-14,13:31:51,Pending,671.05
441,460,24,Sambar,2021-08-21,09:12:39,Cancelled,980.95
442,378,8,Veg Sandwich,2023-12-29,12:12:27,Pending,1304.77
443,292,7,Pav Bhaji,2024-12-03,20:49:34,Cancelled,1259.69
444,130,3,Mutton Biryani,2022-09-19,18:05:34,Pending,1312.4
445,322,6,Paneer Tikka,2025-03-07,22:31:13,Pending,543.38
446,402,24,Chole Bhature,2025-04-25,22:37:03,Pending,1397.34
447,161,16,Tandoori Fish,2025-12-29,15:20:22,Pending,425.25
448,7,2,Chicken Roll,2023-09-03,01:33:48,Pending,480.35
449,233,11,Chicken Soup,2024-05-01,07:25:31,Pending,173.75
450,55,22,Dahi Vada,2023-05-28,14:20:48,Cancelled,1306.31
451,263,1,Chicken Saagwala,2024-01-04,20:34:32,Pending,1367.27
452,431,12,Chicken Salad,2020-12-08,09:13:05,Delivered,693.15
453,145,8,Paneer Tikka,2025-02-15,20:59:44,Pending,558.45
454,481,26,Veg Pulao,2022-01-11,10:16:39,Cancelled,214.07
455,54,18,Momos,2025-03-23,07:56:26,Cancelled,176.67
456,122,8,Pesarattu,2025-03-27,21:49:58,Cancelled,1358.7
457,103,5,Chicken 65,2025-06-27,17:19:23,Delivered,224.28
458,47,11,Chicken Tandoori,2022-11-12,11:28:50,Delivered,797.09
459,111,14,Veg Sandwich,2024-04-21,20:31:10,Cancelled,568.6
460,57,2,Chicken Korma,2023-06-21,03:02:33,Delivered,1102.97
461,187,23,Vegetable Pakora,2025-09-14,16:24:48,Pending,843.77
462,253,5,Rava Idli,2025-10-28,13:13:52,Cancelled,290.07
463,433,1,Aloo Gobi,2023-01-08,05:11:17,Delivered,104.45
464,127,18,Samosa,2020-07-03,10:57:19,Delivered,985.72
465,211,27,Chicken Biryani,2024-01-23,04:58:04,Cancelled,1449.25
466,161,6,Kulfi,2025-06-27,10:11:35,Pending,330.42
467,402,27,Chicken Biryani,2024-08-13,21:51:22,Delivered,1113.01
468,192,21,Paneer Pakora,2024-10-17,14:34:39,Delivered,196.44
469,391,2,Chicken Saagwala,2025-01-09,10:55:11,Delivered,473.31
470,159,17,Chutney,2024-11-20,12:52:42,Delivered,1305.82
471,147,3,Palak Kofta,2024-06-12,21:32:29,Pending,145.7
472,289,3,Pani Puri,2025-10-31,09:55:12,Cancelled,1053.74
473,97,19,Masala Dosa,2021-05-03,13:07:02,Pending,1185.2
474,414,28,Fish Curry,2025-10-02,18:40:33,Cancelled,652.91
475,174,6,Butter Naan,2025-08-18,18:47:10,Pending,423.79
476,47,29,Butter Garlic Naan,2023-03-28,03:24:49,Pending,162.29
477,267,23,Kheer,2025-06-03,01:00:23,Cancelled,499.48
478,286,4,Idli,2024-07-31,17:04:36,Delivered,59.37
479,276,18,Aloo Tikki,2024-01-28,11:02:10,Pending,742.32
480,313,18,Vegetable Curry,2025-08-06,01:33:49,Cancelled,686.2
481,48,21,Palak Paneer,2019-02-23,02:50:47,Cancelled,501.09
482,492,11,Rajma Chawal,2023-06-12,17:38:00,Cancelled,781.9
483,372,6,Fish Tikka,2025-08-03,09:15:03,Delivered,948.64
484,254,15,Masala Papad,2025-09-19,12:32:18,Pending,244.92
485,158,6,Chicken Kebabs,2021-05-09,06:57:09,Delivered,71.47
486,192,29,Chicken Seekh Kabab,2025-01-13,16:30:20,Pending,1212.29
487,70,11,Chicken Tandoori,2025-02-26,22:17:33,Pending,254.05
488,33,18,Chicken Korma,2025-01-09,15:07:47,Delivered,883.26
489,17,26,Butter Garlic Naan,2023-06-06,19:43:49,Pending,560.74
490,129,24,Chicken Pakora,2025-04-06,01:38:12,Pending,371.13
491,443,29,Momos,2021-05-14,22:24:11,Cancelled,100.54
492,90,9,Rava Idli,2022-11-23,10:22:23,Cancelled,1056.42
493,373,23,Rogan Josh,2020-09-24,16:24:54,Cancelled,850.95
494,81,4,Veg Soup,2019-06-24,12:24:40,Cancelled,550.0
495,181,24,Chicken Nuggets,2024-01-05,17:34:10,Delivered,1093.71
496,211,30,Veg Fried Rice,2021-03-01,03:57:29,Cancelled,1072.75
497,303,23,Sambar,2023-01-30,20:59:41,Pending,905.57
498,311,4,Veg Pulao,2022-02-10,11:51:22,Pending,1237.5
499,110,11,Chapati,2020-11-20,21:01:17,Delivered,229.76
500,68,11,Stuffed Paratha,2025-01-18,18:54:52,Pending,432.13
501,178,8,Masala Paneer,2025-06-12,15:21:05,Pending,201.69
502,497,8,Idli,2020-11-07,17:30:53,Cancelled,1295.43
503,254,3,Chicken Pulao,2025-11-03,00:28:50,Pending,166.87
504,202,26,Masala Papad,2021-03-14,20:11:31,Delivered,133.36
505,496,22,Samosa,2025-11-03,20:24:16,Pending,426.65
506,426,5,Chicken Tikka,2021-12-31,14:55:10,Cancelled,170.61
507,53,5,Vegetable Pakora,2020-02-15,11:37:16,Delivered,476.52
508,78,29,Veg Thali,2023-06-01,09:18:27,Pending,419.66
509,348,25,Vada Pav,2023-11-08,08:02:53,Delivered,259.21
510,278,18,Veg Cutlet,2025-10-29,01:17:49,Delivered,827.46
511,421,7,Cheese Naan,2024-06-28,06:22:13,Cancelled,729.51
512,316,4,Veg Thali,2024-02-26,13:44:21,Cancelled,1169.18
513,130,23,Veg Sandwich,2025-01-23,22:14:33,Delivered,308.2
514,58,11,Aloo Tikki,2023-08-19,13:52:08,Cancelled,907.98
515,145,25,Aloo Tikki,2025-03-23,22:29:37,Delivered,429.73
516,451,5,Stuffed Paratha,2024-02-27,14:30:38,Cancelled,679.72
517,381,15,Pulao,2023-02-28,12:55:05,Delivered,255.64
518,18,19,Gobi Manchurian,2025-05-19,05:26:59,Pending,1424.13
519,172,18,Egg Biryani,2025-09-23,03:24:49,Delivered,394.94
520,397,24,Chicken Nuggets,2025-07-04,05:53:42,Delivered,1157.66
521,101,17,Mutton Biryani,2023-12-14,13:07:07,Cancelled,703.26
522,84,20,Pakora,2022-11-21,12:39:27,Delivered,371.94
523,161,23,Biryani Rice,2024-08-02,04:31:12,Cancelled,1042.07
524,93,30,Rogan Josh,2023-01-01,19:54:20,Delivered,1445.12
525,297,5,Chicken Pulao,2023-06-01,05:41:13,Cancelled,849.26
526,272,20,Egg Biryani,2025-12-30,09:44:19,Delivered,494.77
527,377,12,Vada Pav,2024-05-08,22:02:52,Pending,1064.05
528,225,16,Rajma Chawal,2019-09-03,19:39:22,Cancelled,253.91
529,259,20,Prawn Fry,2021-06-14,04:43:31,Delivered,872.35
530,306,7,Dal Tadka,2025-02-06,07:59:33,Delivered,845.41
531,314,27,Cheese Naan,2022-09-11,13:21:38,Delivered,288.25
532,259,18,Prawn Fry,2022-07-12,10:32:50,Delivered,1448.93
533,398,22,Chicken Nuggets,2025-06-21,08:47:34,Delivered,703.49
534,334,28,Dal Tadka,2023-08-31,17:00:51,Cancelled,230.5
535,368,9,Malai Kofta,2021-09-14,12:52:17,Delivered,483.14
536,47,5,Samosa,2025-09-22,05:07:30,Cancelled,649.48
537,349,22,Masala Chai,2024-05-29,00:59:02,Pending,1319.97
538,473,16,Veg Pulao,2019-06-24,07:39:58,Cancelled,1132.31
539,102,21,Tikka Masala,2025-06-06,09:37:40,Pending,752.3
540,85,9,Paneer Tikka,2022-11-29,15:09:07,Cancelled,453.35
541,303,2,Tikka Masala,2025-05-23,07:17:23,Delivered,836.89
542,140,15,Cheese Naan,2024-05-17,16:03:13,Delivered,1076.71
543,226,25,Dal Makhani,2025-07-03,09:54:17,Pending,551.55
544,48,26,Nihari,2022-07-26,11:40:50,Delivered,1405.03
545,30,21,Vegetable Pakora,2020-06-15,18:44:56,Delivered,1010.75
546,356,30,Lassi,2023-03-27,17:09:28,Pending,1378.85
547,291,20,Masala Dosa,2023-07-04,10:17:19,Cancelled,127.09
548,112,27,Nihari,2021-12-04,14:14:03,Delivered,1377.9
549,292,28,Mutton Korma,2024-10-19,05:35:50,Pending,197.85
550,405,5,Butter Naan,2022-12-27,09:08:35,Pending,1007.88
551,414,17,Malai Kofta,2025-03-16,12:18:05,Cancelled,450.66
552,203,19,Nihari,2024-03-12,09:50:39,Cancelled,416.57
553,338,20,Chicken Boti,2021-07-28,12:13:38,Delivered,233.94
554,399,3,Mutton Biryani,2021-09-21,01:04:49,Pending,740.58
555,463,7,Gulab Jamun,2024-05-10,04:05:06,Pending,703.86
556,222,14,Tandoori Roti,2024-07-28,15:25:27,Pending,915.23
557,370,30,Chicken Fry,2024-08-07,11:32:57,Delivered,495.15
558,141,15,Kofta Curry,2024-07-12,12:52:50,Pending,139.14
559,411,25,Kachori,2024-09-14,14:18:57,Pending,1383.46
560,266,19,Mutton Curry,2021-11-09,18:58:54,Pending,511.2
561,341,11,Kachori,2022-07-05,09:30:11,Delivered,191.93
562,262,29,Naan,2024-05-13,09:58:18,Delivered,1163.51
563,189,29,Paneer Masala,2023-12-13,13:25:19,Cancelled,871.0
564,322,16,Pakora,2024-12-31,19:32:12,Cancelled,632.08
565,74,25,Pulao,2024-10-16,14:06:10,Delivered,1015.06
566,326,20,Paneer Butter Masala,2024-01-14,04:47:00,Delivered,108.18
567,17,13,Veg Fried Rice,2024-11-11,05:39:42,Pending,1343.45
568,209,23,Chicken Tandoori,2025-05-15,22:37:52,Cancelled,1433.01
569,101,16,Nihari,2023-03-13,12:47:33,Delivered,151.53
570,223,26,Chicken Saagwala,2024-04-19,19:25:58,Cancelled,601.87
571,12,19,Pani Puri,2024-09-30,21:42:57,Pending,1329.88
572,306,1,Fish Tikka,2024-09-16,02:07:27,Pending,1200.91
573,279,25,Malai Kofta,2025-03-24,17:00:08,Delivered,563.09
574,482,26,Chicken Seekh Kabab,2023-11-07,00:51:36,Cancelled,882.38
575,36,19,Egg Curry,2020-07-06,07:30:28,Pending,107.52
576,55,28,Prawn Biryani,2022-05-15,15:43:01,Cancelled,1153.49
577,352,26,Paneer Bhurji,2025-01-20,16:00:50,Pending,860.78
578,38,26,Veg Fried Rice,2022-05-08,16:01:55,Cancelled,789.08
579,354,6,Chicken Tandoori,2025-04-25,10:57:51,Cancelled,440.03
580,334,7,Chicken Boti,2025-04-06,03:14:18,Delivered,1177.36
581,97,19,Nihari,2021-07-22,21:50:46,Delivered,1468.52
582,343,20,Chicken Lollipop,2022-06-12,16:58:38,Pending,1061.02
583,134,26,Egg Curry,2024-01-27,00:21:06,Pending,537.03
584,244,13,Upma,2021-09-19,07:50:34,Cancelled,961.94
585,171,11,Chicken Seekh Kabab,2023-04-03,12:30:26,Cancelled,1469.2
586,144,20,Chicken Pakora,2024-12-14,05:10:15,Cancelled,1477.06
587,156,1,Prawn Biryani,2022-09-11,20:51:04,Delivered,511.19
588,176,16,Bhel Puri,2024-04-06,08:58:47,Cancelled,671.88
589,300,11,Mutton Curry,2024-12-14,03:45:10,Delivered,389.76
590,101,15,Masala Omelette,2023-07-29,12:59:45,Cancelled,1106.24
591,68,7,Paneer Bhurji,2023-05-13,17:45:51,Pending,996.93
592,59,4,Tikka Masala,2024-07-23,07:14:42,Cancelled,711.44
593,375,24,Prawn Fry,2024-02-10,11:11:26,Pending,74.05
594,191,29,Pulao,2025-11-29,19:59:32,Delivered,160.1
595,201,12,Chicken Burger,2021-08-16,12:32:38,Cancelled,94.62
596,106,6,Paneer Pakora,2023-08-12,10:49:14,Delivered,1302.21
597,238,7,Tandoori Chicken,2023-03-01,06:38:46,Delivered,320.61
598,234,17,Butter Naan,2025-11-23,13:08:18,Pending,1260.76
599,304,24,Veg Soup,2023-11-12,17:18:47,Cancelled,1211.31
600,58,4,Chicken Pulao,2024-03-16,16:09:42,Cancelled,1092.77
601,286,18,Samosa,2025-06-30,22:05:19,Delivered,1389.53
602,365,12,Masala Omelette,2020-09-29,08:07:32,Cancelled,1499.76
603,449,9,Chicken Fry,2022-09-04,05:31:35,Pending,401.57
604,212,26,Aloo Tikki,2024-03-21,04:41:43,Delivered,346.85
605,228,27,Chicken Saagwala,2024-03-09,03:22:11,Pending,150.04
606,383,12,Veg Pulao,2025-02-16,00:03:59,Cancelled,265.72
607,101,3,Kheer,2023-12-06,20:20:16,Pending,628.82
608,242,22,Pesarattu,2025-08-20,01:36:26,Cancelled,784.59
609,240,7,Chicken Shawarma,2025-01-28,16:15:10,Cancelled,1437.1
610,227,24,Chicken Pakora,2023-06-25,02:51:59,Cancelled,1345.71
611,393,9,Chicken Lollipop,2023-01-16,05:27:09,Pending,170.04
612,15,10,Egg Curry,2025-02-10,15:08:25,Delivered,865.79
613,473,2,Veg Pulao,2022-09-17,03:35:17,Cancelled,810.24
614,212,9,Kachori,2025-06-25,18:55:10,Pending,1148.37
615,73,23,Tandoori Fish,2024-12-16,15:25:30,Delivered,1097.4
616,187,15,Aloo Gobi,2021-06-27,10:20:30,Delivered,352.2
617,482,2,Masala Paneer,2021-10-06,01:53:40,Cancelled,505.21
618,184,18,Chicken Biryani,2024-04-17,01:21:23,Cancelled,1228.96
619,45,5,Lassi,2025-07-29,08:46:01,Delivered,291.58
620,9,4,Chicken Pakora,2022-06-18,19:07:28,Delivered,339.45
621,218,19,Veg Manchurian,2024-05-10,01:49:14,Delivered,955.28
622,171,16,Rogan Josh,2024-08-28,07:46:28,Pending,113.24
623,447,11,Aloo Tikki,2024-04-20,00:45:38,Cancelled,988.8
624,261,6,Chicken Curry,2024-06-04,17:13:19,Pending,681.42
625,60,12,Chicken Tandoori,2022-01-07,06:36:53,Cancelled,405.86
626,44,12,Rajma Chawal,2020-09-29,10:14:31,Cancelled,271.73
627,392,6,Rajma Chawal,2022-12-16,01:50:47,Delivered,1002.43
628,168,1,Kadai Chicken,2024-02-04,22:47:21,Delivered,791.6
629,199,8,Egg Roll,2022-05-04,17:07:54,Delivered,834.67
630,67,8,Veg Fried Rice,2021-11-01,14:18:01,Cancelled,167.2
631,475,16,Chicken Fry,2022-10-20,01:21:18,Pending,1083.1
632,358,9,Prawn Biryani,2025-05-19,16:06:37,Cancelled,950.58
633,475,2,Prawn Biryani,2025-02-01,09:35:30,Cancelled,673.93
634,219,20,Chicken Tikka,2021-06-26,02:36:05,Cancelled,55.51
635,367,21,Bhel Puri,2025-12-18,17:26:29,Cancelled,1301.62
636,168,27,Chapati,2025-08-16,16:04:32,Delivered,787.71
637,405,12,Lassi,2021-01-14,06:19:49,Delivered,504.94
638,229,28,Chicken Saagwala,2020-09-29,01:30:56,Delivered,468.36
639,83,29,Paneer Butter Masala,2024-12-07,14:46:24,Pending,1075.74
640,15,14,Chicken Nuggets,2024-06-12,00:31:47,Pending,1467.15
641,202,11,Veg Cutlet,2024-11-03,10:25:57,Delivered,916.05
642,477,2,Rava Idli,2022-06-16,00:28:44,Delivered,80.99
643,9,9,Aloo Gobi,2025-10-23,16:39:58,Pending,1003.37
644,327,11,Chicken Lollipop,2023-01-01,00:40:33,Cancelled,882.28
645,347,13,Chicken Soup,2025-08-09,21:12:33,Cancelled,422.74
646,281,3,Masala Omelette,2025-03-12,13:53:30,Pending,238.91
647,216,26,Stuffed Paratha,2025-03-03,17:48:48,Cancelled,1295.49
648,345,1,Nihari,2023-07-14,03:14:29,Delivered,1387.23
649,273,6,Biryani Rice,2024-02-01,04:38:21,Delivered,531.48
650,255,3,Gobi Manchurian,2023-12-13,08:34:35,Delivered,806.6
651,85,22,Bhindi Masala,2022-08-21,05:41:49,Delivered,750.07
652,302,20,Dahi Vada,2025-12-18,17:25:48,Pending,927.82
653,157,19,Chicken Boti,2025-04-22,14:19:29,Cancelled,1312.84
654,58,9,Prawn Curry,2023-06-16,07:25:00,Delivered,1044.38
655,385,27,Biryani Rice,2025-12-14,10:36:02,Pending,991.4
656,95,8,Butter Garlic Naan,2023-08-26,14:45:40,Delivered,805.7
657,451,22,Chicken Tikka,2024-09-19,05:56:05,Delivered,1266.38
658,500,24,Paneer Masala,2023-12-31,16:11:48,Pending,976.13
659,94,13,Egg Roll,2024-05-19,05:40:53,Pending,1421.65
660,164,15,Mutton Korma,2023-11-08,15:08:40,Pending,467.11
661,498,10,Rogan Josh,2025-05-25,21:25:33,Delivered,995.21
662,193,18,Chicken Pakora,2025-12-20,11:01:01,Pending,684.44
663,70,2,Chicken Soup,2023-05-05,02:43:57,Delivered,1493.55
664,124,20,Butter Naan,2023-04-10,21:22:24,Cancelled,1254.69
665,8,9,Masala Dosa,2025-11-19,04:04:58,Cancelled,1216.97
666,144,3,Gajar Halwa,2024-08-20,17:17:11,Pending,520.17
667,327,18,Malai Kofta,2023-01-29,07:06:52,Cancelled,999.5
668,14,28,Veg Sandwich,2024-08-02,19:41:37,Cancelled,1456.95
669,207,20,Samosa,2024-11-19,22:23:51,Cancelled,677.99
670,214,12,Chicken Korma,2022-06-02,11:53:05,Delivered,1164.5
671,53,10,Chicken Pakora,2022-12-25,09:44:54,Delivered,538.53
672,238,11,Aloo Tikki,2024-10-23,14:56:52,Pending,1477.17
673,205,21,Bhindi Masala,2024-09-16,14:57:40,Cancelled,1167.7
674,240,29,Prawn Curry,2024-01-23,07:45:59,Cancelled,468.31
675,132,24,Pani Puri,2022-02-10,17:00:52,Pending,427.72
676,479,13,Chicken Biryani,2024-11-26,10:02:55,Pending,1437.93
677,377,19,Pulao,2020-11-28,07:13:55,Pending,1407.41
678,485,29,Pulao,2023-08-07,20:13:19,Delivered,1088.05
679,288,6,Paneer Masala,2023-11-08,11:33:26,Pending,914.61
680,412,21,Chole Bhature,2025-05-20,12:47:33,Delivered,1149.74
681,481,11,Kofta Curry,2021-08-05,16:36:46,Cancelled,749.64
682,119,1,Palak Paneer,2025-09-07,11:52:58,Delivered,547.52
683,498,8,Rava Idli,2019-09-13,00:18:53,Delivered,1277.7
684,433,23,Upma,2023-04-12,01:35:41,Delivered,1202.02
685,188,16,Veg Manchurian,2024-03-31,20:39:48,Delivered,372.59
686,141,7,Veg Fried Rice,2025-02-07,06:37:11,Pending,770.53
687,455,5,Chicken Soup,2023-07-03,06:15:53,Pending,326.32
688,191,22,Cheese Naan,2020-02-21,05:08:19,Cancelled,351.25
689,38,27,Mutton Korma,2024-04-05,01:19:55,Delivered,1090.37
690,489,13,Gobi Manchurian,2023-10-19,04:01:00,Cancelled,1427.82
691,350,3,Chutney,2025-11-12,21:17:05,Pending,687.85
692,439,24,Egg Curry,2025-12-03,07:09:55,Delivered,806.83
693,131,26,Masala Paneer,2023-10-14,10:34:19,Cancelled,1387.49
694,66,7,Masala Chai,2025-09-30,07:16:25,Pending,274.77
695,99,26,Butter Naan,2024-09-06,14:07:16,Pending,261.53
696,27,11,Paneer Butter Masala,2022-01-31,14:05:22,Pending,68.22
697,372,12,Rava Idli,2023-10-12,09:26:54,Delivered,1110.88
698,362,19,Nihari,2025-10-27,10:36:42,Pending,1097.96
699,82,10,Corn Bhel,2025-06-29,09:36:33,Delivered,847.92
700,43,26,Mutton Curry,2022-12-20,14:33:30,Delivered,1425.68
701,345,11,Chapati,2021-02-17,06:51:57,Cancelled,407.56
702,56,13,Veg Thali,2023-02-19,13:09:42,Pending,1204.74
703,172,29,Veg Soup,2021-03-21,12:20:36,Cancelled,1067.69
704,486,2,Chicken Curry,2020-03-09,15:57:28,Cancelled,1226.66
705,442,27,Palak Paneer,2023-11-04,16:34:25,Delivered,1328.57
706,53,30,Rajma Chawal,2023-09-11,06:09:34,Delivered,1491.23
707,53,28,Chicken Seekh Kabab,2021-02-26,08:01:40,Cancelled,538.88
708,274,5,Chicken Nuggets,2025-07-21,17:40:01,Delivered,275.77
709,145,16,Veg Pulao,2025-06-30,04:14:53,Cancelled,775.06
710,275,27,Chicken Pulao,2025-12-15,16:24:14,Delivered,664.26
711,49,19,Rava Idli,2025-02-19,13:40:47,Pending,1359.16
712,279,6,Kulfi,2020-05-16,16:38:36,Cancelled,1393.76
713,423,22,Chicken Burger,2020-09-16,16:52:39,Delivered,52.18
714,179,30,Veg Sandwich,2025-11-16,19:00:22,Delivered,1370.95
715,216,16,Mutton Biryani,2024-04-10,14:28:45,Cancelled,528.99
716,135,15,Chole Bhature,2021-11-13,22:24:27,Pending,864.5
717,308,27,Chicken Shawarma,2023-09-24,14:21:29,Cancelled,599.09
718,485,30,Butter Chicken,2023-08-18,09:13:50,Pending,699.31
719,210,18,Kofta Curry,2024-10-27,02:51:16,Pending,119.97
720,98,15,Pakora,2022-12-04,10:06:29,Pending,466.07
721,194,8,Kheer,2024-01-01,05:07:41,Cancelled,766.09
722,263,20,Chicken Salad,2025-05-03,12:14:55,Delivered,855.55
723,119,2,Butter Chicken,2022-07-22,21:03:20,Delivered,1178.12
724,206,5,Chicken Biryani,2024-05-30,04:31:14,Delivered,501.91
725,302,7,Nihari,2024-03-22,09:17:42,Cancelled,1472.55
726,338,1,Chicken Curry,2022-05-21,22:49:21,Pending,421.07
727,137,3,Kulfi,2023-07-14,16:10:01,Cancelled,720.37
728,412,16,Gajar Halwa,2025-07-14,01:45:51,Delivered,781.46
729,163,17,Gajar Halwa,2025-05-24,17:30:27,Pending,1462.2
730,24,14,Chicken Pulao,2024-10-02,00:43:32,Delivered,1036.09
731,477,17,Kofta Curry,2022-11-12,22:00:45,Delivered,508.07
732,384,7,Butter Chicken,2025-07-23,15:51:58,Cancelled,1165.34
733,82,1,Idli,2020-10-23,20:17:11,Delivered,1436.1
734,29,28,Vada Pav,2023-02-21,06:15:34,Cancelled,477.92
735,427,11,Vegetable Curry,2025-04-07,13:09:25,Cancelled,773.18
736,58,30,Fish Fry,2024-10-05,22:12:14,Delivered,959.51
737,482,24,Chicken Curry,2025-09-08,08:08:01,Delivered,625.99
738,7,9,Masala Dosa,2024-03-01,21:29:24,Pending,584.64
739,126,17,Chutney,2025-03-18,17:37:21,Delivered,165.5
740,449,3,Vegetable Pakora,2024-01-14,14:28:00,Delivered,761.62
741,272,9,Gulab Jamun,2025-09-16,02:44:22,Delivered,986.29
742,75,14,Bhindi Masala,2024-05-16,21:19:18,Cancelled,1267.31
743,254,2,Dahi Vada,2025-10-28,20:49:49,Delivered,1158.72
744,440,27,Tandoori Roti,2023-04-12,00:01:38,Cancelled,1307.51
745,404,10,Pesarattu,2025-06-24,20:40:17,Cancelled,967.9
746,104,12,Butter Chicken,2025-11-20,07:50:42,Delivered,477.29
747,70,11,Tandoori Fish,2025-12-24,05:14:53,Pending,234.13
